State,City,Date Sown,Brand,Variety,Date of Cut,Julian Day,Plant Lodge,Plant Height,Yield % or Vernal,Yield (tons/acre),Time Since Sown (Days),Time Since Last Harvest (Days),Harvested in Sown Year,First Date of Season,Percent Cover (%),Total Solar Radiation (W/m^2),Total precipitation (mm),Avg Min Temp (C),Avg Max Temp (C),Class,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55
NY,Ithaca,4/29/03,,Power 4.2,6/3/05,,,,,1.42,,,0,1,,230454.95,2535.38,2.449,13.3067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ithaca,4/29/03,,5312 (check),6/3/05,,,,,1.39,,,0,1,,230454.95,2535.38,2.449,13.3067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ithaca,4/29/03,,Everlast,6/3/05,,,,,1.32,,,0,1,,230454.95,2535.38,2.449,13.3067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ithaca,4/29/03,,6400HT,6/3/05,,,,,1.33,,,0,1,,230454.95,2535.38,2.449,13.3067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ithaca,4/29/03,,54H91,6/3/05,,,,,1.26,,,0,1,,230454.95,2535.38,2.449,13.3067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ithaca,4/29/03,,Vernal (check),6/3/05,,,,,1.09,,,0,1,,230454.95,2535.38,2.449,13.3067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ithaca,4/29/03,,DS304 HYB,6/3/05,,,,,1.64,,,0,1,,230454.95,2535.38,2.449,13.3067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ithaca,4/29/03,,Dak9900,6/3/05,,,,,1.36,,,0,1,,230454.95,2535.38,2.449,13.3067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ithaca,4/29/03,,3M49,6/3/05,,,,,1.4,,,0,1,,230454.95,2535.38,2.449,13.3067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ithaca,4/29/03,,DS307,6/3/05,,,,,1.34,,,0,1,,230454.95,2535.38,2.449,13.3067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ithaca,4/29/03,,6415,7/14/05,,,,,1.63,,,0,0,,245580.42,2668.91,3.0847,14.0109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ithaca,4/29/03,,4A421,7/14/05,,,,,1.69,,,0,0,,245580.42,2668.91,3.0847,14.0109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ithaca,4/29/03,,54V46,7/14/05,,,,,1.67,,,0,0,,245580.42,2668.91,3.0847,14.0109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ithaca,4/29/03,,DKA33-16,7/14/05,,,,,1.69,,,0,0,,245580.42,2668.91,3.0847,14.0109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ithaca,4/29/03,,FSG 505,7/14/05,,,,,1.7,,,0,0,,245580.42,2668.91,3.0847,14.0109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ithaca,4/29/03,,420,7/14/05,,,,,1.64,,,0,0,,245580.42,2668.91,3.0847,14.0109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ithaca,4/29/03,,Evermore,7/14/05,,,,,1.64,,,0,0,,245580.42,2668.91,3.0847,14.0109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ithaca,4/29/03,,FSG 351,7/14/05,,,,,1.65,,,0,0,,245580.42,2668.91,3.0847,14.0109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ithaca,4/29/03,,FSG 406,7/14/05,,,,,1.61,,,0,0,,245580.42,2668.91,3.0847,14.0109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ithaca,4/29/03,,4375LH,7/14/05,,,,,1.64,,,0,0,,245580.42,2668.91,3.0847,14.0109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ithaca,4/29/03,,HybriForce-420/Wet,7/14/05,,,,,1.68,,,0,0,,245580.42,2668.91,3.0847,14.0109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ithaca,4/29/03,,54Q25,7/14/05,,,,,1.58,,,0,0,,245580.42,2668.91,3.0847,14.0109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ithaca,4/29/03,,Dakota,7/14/05,,,,,1.65,,,0,0,,245580.42,2668.91,3.0847,14.0109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ithaca,4/29/03,,WL 346LH,7/14/05,,,,,1.6,,,0,0,,245580.42,2668.91,3.0847,14.0109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ithaca,4/29/03,,Oneida VR (check),7/14/05,,,,,1.59,,,0,0,,245580.42,2668.91,3.0847,14.0109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ithaca,4/29/03,,Oneida Ultra,7/14/05,,,,,1.63,,,0,0,,245580.42,2668.91,3.0847,14.0109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ithaca,4/29/03,,Power 4.2,7/14/05,,,,,1.57,,,0,0,,245580.42,2668.91,3.0847,14.0109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ithaca,4/29/03,,5312 (check),7/14/05,,,,,1.61,,,0,0,,245580.42,2668.91,3.0847,14.0109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ithaca,4/29/03,,Everlast,7/14/05,,,,,1.58,,,0,0,,245580.42,2668.91,3.0847,14.0109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ithaca,4/29/03,,6400HT,7/14/05,,,,,1.58,,,0,0,,245580.42,2668.91,3.0847,14.0109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ithaca,4/29/03,,54H91,7/14/05,,,,,1.52,,,0,0,,245580.42,2668.91,3.0847,14.0109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ithaca,4/29/03,,Vernal (check),7/14/05,,,,,1.53,,,0,0,,245580.42,2668.91,3.0847,14.0109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ithaca,4/29/03,,DS304 HYB,7/14/05,,,,,1.77,,,0,0,,245580.42,2668.91,3.0847,14.0109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ithaca,4/29/03,,Dak9900,7/14/05,,,,,1.68,,,0,0,,245580.42,2668.91,3.0847,14.0109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ithaca,4/29/03,,3M49,7/14/05,,,,,1.55,,,0,0,,245580.42,2668.91,3.0847,14.0109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ithaca,4/29/03,,DS307,7/14/05,,,,,1.63,,,0,0,,245580.42,2668.91,3.0847,14.0109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ithaca,4/29/03,,6415,8/27/05,,,,,0.7,,,0,0,,262881.28,2719.27,3.7066,14.7705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ithaca,4/29/03,,4A421,8/27/05,,,,,0.64,,,0,0,,262881.28,2719.27,3.7066,14.7705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ithaca,4/29/03,,54V46,8/27/05,,,,,0.65,,,0,0,,262881.28,2719.27,3.7066,14.7705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ithaca,4/29/03,,DKA33-16,8/27/05,,,,,0.65,,,0,0,,262881.28,2719.27,3.7066,14.7705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ithaca,4/29/03,,FSG 505,8/27/05,,,,,0.71,,,0,0,,262881.28,2719.27,3.7066,14.7705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ithaca,4/29/03,,420,8/27/05,,,,,0.64,,,0,0,,262881.28,2719.27,3.7066,14.7705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ithaca,4/29/03,,Evermore,8/27/05,,,,,0.65,,,0,0,,262881.28,2719.27,3.7066,14.7705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ithaca,4/29/03,,FSG 351,8/27/05,,,,,0.64,,,0,0,,262881.28,2719.27,3.7066,14.7705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ithaca,4/29/03,,FSG 406,8/27/05,,,,,0.67,,,0,0,,262881.28,2719.27,3.7066,14.7705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ithaca,4/29/03,,4375LH,8/27/05,,,,,0.55,,,0,0,,262881.28,2719.27,3.7066,14.7705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ithaca,4/29/03,,HybriForce-420/Wet,8/27/05,,,,,0.66,,,0,0,,262881.28,2719.27,3.7066,14.7705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ithaca,4/29/03,,54Q25,8/27/05,,,,,0.62,,,0,0,,262881.28,2719.27,3.7066,14.7705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ithaca,4/29/03,,Dakota,8/27/05,,,,,0.69,,,0,0,,262881.28,2719.27,3.7066,14.7705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ithaca,4/29/03,,WL 346LH,8/27/05,,,,,0.59,,,0,0,,262881.28,2719.27,3.7066,14.7705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ithaca,4/29/03,,Oneida VR (check),8/27/05,,,,,0.55,,,0,0,,262881.28,2719.27,3.7066,14.7705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ithaca,4/29/03,,Oneida Ultra,8/27/05,,,,,0.59,,,0,0,,262881.28,2719.27,3.7066,14.7705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ithaca,4/29/03,,Power 4.2,8/27/05,,,,,0.65,,,0,0,,262881.28,2719.27,3.7066,14.7705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ithaca,4/29/03,,5312 (check),8/27/05,,,,,0.56,,,0,0,,262881.28,2719.27,3.7066,14.7705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ithaca,4/29/03,,Everlast,8/27/05,,,,,0.54,,,0,0,,262881.28,2719.27,3.7066,14.7705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ithaca,4/29/03,,6400HT,8/27/05,,,,,0.57,,,0,0,,262881.28,2719.27,3.7066,14.7705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ithaca,4/29/03,,54H91,8/27/05,,,,,0.49,,,0,0,,262881.28,2719.27,3.7066,14.7705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ithaca,4/29/03,,Vernal (check),8/27/05,,,,,0.44,,,0,0,,262881.28,2719.27,3.7066,14.7705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ithaca,4/29/03,,DS304 HYB,8/27/05,,,,,0.74,,,0,0,,262881.28,2719.27,3.7066,14.7705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ithaca,4/29/03,,Dak9900,8/27/05,,,,,0.67,,,0,0,,262881.28,2719.27,3.7066,14.7705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ithaca,4/29/03,,3M49,8/27/05,,,,,0.58,,,0,0,,262881.28,2719.27,3.7066,14.7705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ithaca,4/29/03,,DS307,8/27/05,,,,,0.65,,,0,0,,262881.28,2719.27,3.7066,14.7705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ithaca,5/12/04,,DKA42-15,6/7/05,,,,,2.14,,,0,1,,118368.72,1340.7,2.6534,13.6072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ithaca,5/12/04,,Genoa,6/7/05,,,,,2.15,,,0,1,,118368.72,1340.7,2.6534,13.6072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ithaca,5/12/04,,Ligntning EXTRA,6/7/05,,,,,2.13,,,0,1,,118368.72,1340.7,2.6534,13.6072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ithaca,5/12/04,,FSG 408DP,6/7/05,,,,,2.09,,,0,1,,118368.72,1340.7,2.6534,13.6072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ithaca,5/12/04,,6415,6/7/05,,,,,2.09,,,0,1,,118368.72,1340.7,2.6534,13.6072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ithaca,5/12/04,,WL 357HQ,6/7/05,,,,,2.12,,,0,1,,118368.72,1340.7,2.6534,13.6072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ithaca,5/12/04,,Rebound 5,6/7/05,,,,,2.12,,,0,1,,118368.72,1340.7,2.6534,13.6072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ithaca,5/12/04,,HybriForce-420/Wet,6/7/05,,,,,2.05,,,0,1,,118368.72,1340.7,2.6534,13.6072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ithaca,5/12/04,,WL 348AP,6/7/05,,,,,2.08,,,0,1,,118368.72,1340.7,2.6534,13.6072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ithaca,5/12/04,,LegenDairy 5,6/7/05,,,,,2.05,,,0,1,,118368.72,1340.7,2.6534,13.6072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ithaca,5/12/04,,6420,6/7/05,,,,,2.1,,,0,1,,118368.72,1340.7,2.6534,13.6072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ithaca,5/12/04,,5312(check),6/7/05,,,,,2.11,,,0,1,,118368.72,1340.7,2.6534,13.6072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ithaca,5/12/04,,Oneida Ultra,6/7/05,,,,,2.02,,,0,1,,118368.72,1340.7,2.6534,13.6072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ithaca,5/12/04,,WL 335HQ,6/7/05,,,,,1.95,,,0,1,,118368.72,1340.7,2.6534,13.6072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ithaca,5/12/04,,NOVA,6/7/05,,,,,1.97,,,0,1,,118368.72,1340.7,2.6534,13.6072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ithaca,5/12/04,,Oneida VR (check),6/7/05,,,,,1.95,,,0,1,,118368.72,1340.7,2.6534,13.6072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ithaca,5/12/04,,Vernal (check),6/7/05,,,,,1.69,,,0,1,,118368.72,1340.7,2.6534,13.6072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ithaca,5/12/04,,Bobwhite,6/7/05,,,,,2.15,,,0,1,,118368.72,1340.7,2.6534,13.6072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ithaca,5/12/04,,41M117,6/7/05,,,,,2.07,,,0,1,,118368.72,1340.7,2.6534,13.6072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ithaca,5/12/04,,CW 15030,6/7/05,,,,,2.01,,,0,1,,118368.72,1340.7,2.6534,13.6072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ithaca,5/12/04,,NY0131,6/7/05,,,,,2.07,,,0,1,,118368.72,1340.7,2.6534,13.6072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ithaca,5/12/04,,ZG 0347A,6/7/05,,,,,1.87,,,0,1,,118368.72,1340.7,2.6534,13.6072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ithaca,5/12/04,,ZG 0344A,6/7/05,,,,,1.9,,,0,1,,118368.72,1340.7,2.6534,13.6072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ithaca,5/12/04,,DKA42-15,7/14/05,,,,,2.2,,,0,0,,131918.12,1465.81,3.7234,14.7728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ithaca,5/12/04,,Genoa,7/14/05,,,,,2.1,,,0,0,,131918.12,1465.81,3.7234,14.7728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ithaca,5/12/04,,Ligntning EXTRA,7/14/05,,,,,2.19,,,0,0,,131918.12,1465.81,3.7234,14.7728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ithaca,5/12/04,,FSG 408DP,7/14/05,,,,,2.19,,,0,0,,131918.12,1465.81,3.7234,14.7728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ithaca,5/12/04,,6415,7/14/05,,,,,2.22,,,0,0,,131918.12,1465.81,3.7234,14.7728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ithaca,5/12/04,,WL 357HQ,7/14/05,,,,,2.14,,,0,0,,131918.12,1465.81,3.7234,14.7728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ithaca,5/12/04,,Rebound 5,7/14/05,,,,,2.17,,,0,0,,131918.12,1465.81,3.7234,14.7728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ithaca,5/12/04,,HybriForce-420/Wet,7/14/05,,,,,2.15,,,0,0,,131918.12,1465.81,3.7234,14.7728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ithaca,5/12/04,,WL 348AP,7/14/05,,,,,2.19,,,0,0,,131918.12,1465.81,3.7234,14.7728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ithaca,5/12/04,,LegenDairy 5,7/14/05,,,,,2.16,,,0,0,,131918.12,1465.81,3.7234,14.7728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ithaca,5/12/04,,6420,7/14/05,,,,,2.15,,,0,0,,131918.12,1465.81,3.7234,14.7728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ithaca,5/12/04,,5312(check),7/14/05,,,,,2.11,,,0,0,,131918.12,1465.81,3.7234,14.7728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ithaca,5/12/04,,Oneida Ultra,7/14/05,,,,,2.19,,,0,0,,131918.12,1465.81,3.7234,14.7728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ithaca,5/12/04,,WL 335HQ,7/14/05,,,,,2.13,,,0,0,,131918.12,1465.81,3.7234,14.7728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ithaca,5/12/04,,NOVA,7/14/05,,,,,2.06,,,0,0,,131918.12,1465.81,3.7234,14.7728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ithaca,5/12/04,,Oneida VR (check),7/14/05,,,,,2.02,,,0,0,,131918.12,1465.81,3.7234,14.7728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ithaca,5/12/04,,Vernal (check),7/14/05,,,,,1.96,,,0,0,,131918.12,1465.81,3.7234,14.7728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ithaca,5/12/04,,Bobwhite,7/14/05,,,,,2.22,,,0,0,,131918.12,1465.81,3.7234,14.7728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ithaca,5/12/04,,41M117,7/14/05,,,,,2.17,,,0,0,,131918.12,1465.81,3.7234,14.7728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ithaca,5/12/04,,CW 15030,7/14/05,,,,,2.17,,,0,0,,131918.12,1465.81,3.7234,14.7728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ithaca,5/12/04,,NY0131,7/14/05,,,,,2.21,,,0,0,,131918.12,1465.81,3.7234,14.7728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ithaca,5/12/04,,ZG 0347A,7/14/05,,,,,2.11,,,0,0,,131918.12,1465.81,3.7234,14.7728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ithaca,5/12/04,,ZG 0344A,7/14/05,,,,,2.03,,,0,0,,131918.12,1465.81,3.7234,14.7728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ithaca,5/12/04,,DKA42-15,8/26/05,,,,,1.22,,,0,0,,148923.23,1512.65,4.7696,16.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ithaca,5/12/04,,Genoa,8/26/05,,,,,1.26,,,0,0,,148923.23,1512.65,4.7696,16.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ithaca,5/12/04,,Ligntning EXTRA,8/26/05,,,,,1.15,,,0,0,,148923.23,1512.65,4.7696,16.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ithaca,5/12/04,,FSG 408DP,8/26/05,,,,,1.2,,,0,0,,148923.23,1512.65,4.7696,16.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ithaca,5/12/04,,6415,8/26/05,,,,,1.13,,,0,0,,148923.23,1512.65,4.7696,16.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ithaca,5/12/04,,WL 357HQ,8/26/05,,,,,1.15,,,0,0,,148923.23,1512.65,4.7696,16.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ithaca,5/12/04,,Rebound 5,8/26/05,,,,,1.14,,,0,0,,148923.23,1512.65,4.7696,16.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ithaca,5/12/04,,HybriForce-420/Wet,8/26/05,,,,,1.17,,,0,0,,148923.23,1512.65,4.7696,16.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ithaca,5/12/04,,WL 348AP,8/26/05,,,,,1.12,,,0,0,,148923.23,1512.65,4.7696,16.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ithaca,5/12/04,,LegenDairy 5,8/26/05,,,,,1.14,,,0,0,,148923.23,1512.65,4.7696,16.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ithaca,5/12/04,,6420,8/26/05,,,,,1.07,,,0,0,,148923.23,1512.65,4.7696,16.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ithaca,5/12/04,,5312(check),8/26/05,,,,,1.07,,,0,0,,148923.23,1512.65,4.7696,16.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ithaca,5/12/04,,Oneida Ultra,8/26/05,,,,,1.1,,,0,0,,148923.23,1512.65,4.7696,16.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ithaca,5/12/04,,WL 335HQ,8/26/05,,,,,1.1,,,0,0,,148923.23,1512.65,4.7696,16.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ithaca,5/12/04,,NOVA,8/26/05,,,,,1.1,,,0,0,,148923.23,1512.65,4.7696,16.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ithaca,5/12/04,,Oneida VR (check),8/26/05,,,,,1,,,0,0,,148923.23,1512.65,4.7696,16.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ithaca,5/12/04,,Vernal (check),8/26/05,,,,,0.96,,,0,0,,148923.23,1512.65,4.7696,16.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ithaca,5/12/04,,Bobwhite,8/26/05,,,,,1.22,,,0,0,,148923.23,1512.65,4.7696,16.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ithaca,5/12/04,,41M117,8/26/05,,,,,1.22,,,0,0,,148923.23,1512.65,4.7696,16.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ithaca,5/12/04,,CW 15030,8/26/05,,,,,1.27,,,0,0,,148923.23,1512.65,4.7696,16.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ithaca,5/12/04,,NY0131,8/26/05,,,,,1.14,,,0,0,,148923.23,1512.65,4.7696,16.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ithaca,5/12/04,,ZG 0347A,8/26/05,,,,,1.09,,,0,0,,148923.23,1512.65,4.7696,16.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Ithaca,5/12/04,,ZG 0344A,8/26/05,,,,,0.96,,,0,0,,148923.23,1512.65,4.7696,16.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Perry,4/30/04,,DKA42-15,5/31/05,,,,,2.68,,,0,1,,123022.84,1225.03,2.5443,13.2066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Perry,4/30/04,,Genoa,5/31/05,,,,,2.8,,,0,1,,123022.84,1225.03,2.5443,13.2066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Perry,4/30/04,,Ligntning EXTRA,5/31/05,,,,,2.68,,,0,1,,123022.84,1225.03,2.5443,13.2066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Perry,4/30/04,,Rebound5,5/31/05,,,,,2.72,,,0,1,,123022.84,1225.03,2.5443,13.2066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NY,Perry,4/30/04,,WL 357HQ,5/31/05,,,,,2.77,,,0,1,,123022.84,1225.03,2.5443,13.2066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
