Yield (tons/acre),radiation,rain,avg_min_temp,avg_max_temp,City,Year
1.04,258549.37,2941.05,4.2071,15.2436,Ithaca,9/7/06
0.91,258549.37,2941.05,4.2071,15.2436,Ithaca,9/7/06
2.76,115121.65,1105.05,3.7149,14.9185,Ithaca,6/12/06
2.6,115121.65,1105.05,3.7149,14.9185,Ithaca,6/12/06
2.51,115121.65,1105.05,3.7149,14.9185,Ithaca,6/12/06
2.43,115121.65,1105.05,3.7149,14.9185,Ithaca,6/12/06
2.59,115121.65,1105.05,3.7149,14.9185,Ithaca,6/12/06
2.49,115121.65,1105.05,3.7149,14.9185,Ithaca,6/12/06
2.5,115121.65,1105.05,3.7149,14.9185,Ithaca,6/12/06
2.4,115121.65,1105.05,3.7149,14.9185,Ithaca,6/12/06
2.5,115121.65,1105.05,3.7149,14.9185,Ithaca,6/12/06
2.63,115121.65,1105.05,3.7149,14.9185,Ithaca,6/12/06
2.54,115121.65,1105.05,3.7149,14.9185,Ithaca,6/12/06
2.31,115121.65,1105.05,3.7149,14.9185,Ithaca,6/12/06
2.42,115121.65,1105.05,3.7149,14.9185,Ithaca,6/12/06
2.5,115121.65,1105.05,3.7149,14.9185,Ithaca,6/12/06
2.4,115121.65,1105.05,3.7149,14.9185,Ithaca,6/12/06
2.36,115121.65,1105.05,3.7149,14.9185,Ithaca,6/12/06
2.16,115121.65,1105.05,3.7149,14.9185,Ithaca,6/12/06
2.24,115121.65,1105.05,3.7149,14.9185,Ithaca,6/12/06
2.31,115121.65,1105.05,3.7149,14.9185,Ithaca,6/12/06
2.66,115121.65,1105.05,3.7149,14.9185,Ithaca,6/12/06
2.52,115121.65,1105.05,3.7149,14.9185,Ithaca,6/12/06
2.64,115121.65,1105.05,3.7149,14.9185,Ithaca,6/12/06
2.44,115121.65,1105.05,3.7149,14.9185,Ithaca,6/12/06
2.36,115121.65,1105.05,3.7149,14.9185,Ithaca,6/12/06
2.47,115121.65,1105.05,3.7149,14.9185,Ithaca,6/12/06
2.2,115121.65,1105.05,3.7149,14.9185,Ithaca,6/12/06
2.34,115121.65,1105.05,3.7149,14.9185,Ithaca,6/12/06
2.25,115121.65,1105.05,3.7149,14.9185,Ithaca,6/12/06
2.31,115121.65,1105.05,3.7149,14.9185,Ithaca,6/12/06
2.34,115121.65,1105.05,3.7149,14.9185,Ithaca,6/12/06
2.44,115121.65,1105.05,3.7149,14.9185,Ithaca,6/12/06
1.57,128832.07,1332.09,4.6373,15.9051,Ithaca,7/18/06
1.56,128832.07,1332.09,4.6373,15.9051,Ithaca,7/18/06
1.6,128832.07,1332.09,4.6373,15.9051,Ithaca,7/18/06
1.67,128832.07,1332.09,4.6373,15.9051,Ithaca,7/18/06
1.46,128832.07,1332.09,4.6373,15.9051,Ithaca,7/18/06
1.54,128832.07,1332.09,4.6373,15.9051,Ithaca,7/18/06
1.48,128832.07,1332.09,4.6373,15.9051,Ithaca,7/18/06
1.62,128832.07,1332.09,4.6373,15.9051,Ithaca,7/18/06
1.49,128832.07,1332.09,4.6373,15.9051,Ithaca,7/18/06
1.35,128832.07,1332.09,4.6373,15.9051,Ithaca,7/18/06
1.4,128832.07,1332.09,4.6373,15.9051,Ithaca,7/18/06
1.64,128832.07,1332.09,4.6373,15.9051,Ithaca,7/18/06
1.4,128832.07,1332.09,4.6373,15.9051,Ithaca,7/18/06
1.31,128832.07,1332.09,4.6373,15.9051,Ithaca,7/18/06
1.35,128832.07,1332.09,4.6373,15.9051,Ithaca,7/18/06
1.4,128832.07,1332.09,4.6373,15.9051,Ithaca,7/18/06
1.48,128832.07,1332.09,4.6373,15.9051,Ithaca,7/18/06
1.41,128832.07,1332.09,4.6373,15.9051,Ithaca,7/18/06
1.15,128832.07,1332.09,4.6373,15.9051,Ithaca,7/18/06
1.63,128832.07,1332.09,4.6373,15.9051,Ithaca,7/18/06
1.62,128832.07,1332.09,4.6373,15.9051,Ithaca,7/18/06
1.51,128832.07,1332.09,4.6373,15.9051,Ithaca,7/18/06
1.45,128832.07,1332.09,4.6373,15.9051,Ithaca,7/18/06
1.55,128832.07,1332.09,4.6373,15.9051,Ithaca,7/18/06
1.36,128832.07,1332.09,4.6373,15.9051,Ithaca,7/18/06
1.63,128832.07,1332.09,4.6373,15.9051,Ithaca,7/18/06
1.44,128832.07,1332.09,4.6373,15.9051,Ithaca,7/18/06
1.56,128832.07,1332.09,4.6373,15.9051,Ithaca,7/18/06
1.46,128832.07,1332.09,4.6373,15.9051,Ithaca,7/18/06
1.46,128832.07,1332.09,4.6373,15.9051,Ithaca,7/18/06
1.27,128832.07,1332.09,4.6373,15.9051,Ithaca,7/18/06
0.94,145586.28,1621.28,5.6377,16.8311,Ithaca,9/6/06
1.0,145586.28,1621.28,5.6377,16.8311,Ithaca,9/6/06
0.98,145586.28,1621.28,5.6377,16.8311,Ithaca,9/6/06
0.96,145586.28,1621.28,5.6377,16.8311,Ithaca,9/6/06
0.98,145586.28,1621.28,5.6377,16.8311,Ithaca,9/6/06
0.95,145586.28,1621.28,5.6377,16.8311,Ithaca,9/6/06
0.97,145586.28,1621.28,5.6377,16.8311,Ithaca,9/6/06
0.91,145586.28,1621.28,5.6377,16.8311,Ithaca,9/6/06
0.94,145586.28,1621.28,5.6377,16.8311,Ithaca,9/6/06
0.88,145586.28,1621.28,5.6377,16.8311,Ithaca,9/6/06
0.91,145586.28,1621.28,5.6377,16.8311,Ithaca,9/6/06
0.89,145586.28,1621.28,5.6377,16.8311,Ithaca,9/6/06
0.89,145586.28,1621.28,5.6377,16.8311,Ithaca,9/6/06
0.86,145586.28,1621.28,5.6377,16.8311,Ithaca,9/6/06
0.87,145586.28,1621.28,5.6377,16.8311,Ithaca,9/6/06
0.81,145586.28,1621.28,5.6377,16.8311,Ithaca,9/6/06
0.85,145586.28,1621.28,5.6377,16.8311,Ithaca,9/6/06
0.82,145586.28,1621.28,5.6377,16.8311,Ithaca,9/6/06
0.85,145586.28,1621.28,5.6377,16.8311,Ithaca,9/6/06
0.97,145586.28,1621.28,5.6377,16.8311,Ithaca,9/6/06
1.0,145586.28,1621.28,5.6377,16.8311,Ithaca,9/6/06
0.94,145586.28,1621.28,5.6377,16.8311,Ithaca,9/6/06
0.95,145586.28,1621.28,5.6377,16.8311,Ithaca,9/6/06
0.89,145586.28,1621.28,5.6377,16.8311,Ithaca,9/6/06
0.91,145586.28,1621.28,5.6377,16.8311,Ithaca,9/6/06
0.88,145586.28,1621.28,5.6377,16.8311,Ithaca,9/6/06
0.91,145586.28,1621.28,5.6377,16.8311,Ithaca,9/6/06
0.88,145586.28,1621.28,5.6377,16.8311,Ithaca,9/6/06
0.91,145586.28,1621.28,5.6377,16.8311,Ithaca,9/6/06
0.86,145586.28,1621.28,5.6377,16.8311,Ithaca,9/6/06
0.92,145586.28,1621.28,5.6377,16.8311,Ithaca,9/6/06
1.26,52753.42,696.37,10.8094,22.652,Ithaca,9/8/06
1.23,52753.42,696.37,10.8094,22.652,Ithaca,9/8/06
1.2,52753.42,696.37,10.8094,22.652,Ithaca,9/8/06
1.19,52753.42,696.37,10.8094,22.652,Ithaca,9/8/06
1.19,52753.42,696.37,10.8094,22.652,Ithaca,9/8/06
1.18,52753.42,696.37,10.8094,22.652,Ithaca,9/8/06
1.17,52753.42,696.37,10.8094,22.652,Ithaca,9/8/06
1.15,52753.42,696.37,10.8094,22.652,Ithaca,9/8/06
1.15,52753.42,696.37,10.8094,22.652,Ithaca,9/8/06
1.15,52753.42,696.37,10.8094,22.652,Ithaca,9/8/06
1.15,52753.42,696.37,10.8094,22.652,Ithaca,9/8/06
1.13,52753.42,696.37,10.8094,22.652,Ithaca,9/8/06
1.08,52753.42,696.37,10.8094,22.652,Ithaca,9/8/06
1.05,52753.42,696.37,10.8094,22.652,Ithaca,9/8/06
1.01,52753.42,696.37,10.8094,22.652,Ithaca,9/8/06
0.97,52753.42,696.37,10.8094,22.652,Ithaca,9/8/06
0.96,52753.42,696.37,10.8094,22.652,Ithaca,9/8/06
0.93,52753.42,696.37,10.8094,22.652,Ithaca,9/8/06
0.88,52753.42,696.37,10.8094,22.652,Ithaca,9/8/06
1.29,52753.42,696.37,10.8094,22.652,Ithaca,9/8/06
1.21,52753.42,696.37,10.8094,22.652,Ithaca,9/8/06
1.19,52753.42,696.37,10.8094,22.652,Ithaca,9/8/06
1.04,52753.42,696.37,10.8094,22.652,Ithaca,9/8/06
1.0,52753.42,696.37,10.8094,22.652,Ithaca,9/8/06
2.47,342736.15,3627.92,2.8523,13.7995,Ithaca,6/15/06
2.32,342736.15,3627.92,2.8523,13.7995,Ithaca,6/15/06
2.62,342736.15,3627.92,2.8523,13.7995,Ithaca,6/15/06
2.39,342736.15,3627.92,2.8523,13.7995,Ithaca,6/15/06
2.5,342736.15,3627.92,2.8523,13.7995,Ithaca,6/15/06
2.4,342736.15,3627.92,2.8523,13.7995,Ithaca,6/15/06
1.79,358275.75,3910.57,3.2856,14.2627,Ithaca,7/27/06
1.71,358275.75,3910.57,3.2856,14.2627,Ithaca,7/27/06
1.74,358275.75,3910.57,3.2856,14.2627,Ithaca,7/27/06
1.74,358275.75,3910.57,3.2856,14.2627,Ithaca,7/27/06
1.68,358275.75,3910.57,3.2856,14.2627,Ithaca,7/27/06
1.55,358275.75,3910.57,3.2856,14.2627,Ithaca,7/27/06
0.56,375856.04,4160.07,3.7001,14.6554,Ithaca,9/18/06
0.63,375856.04,4160.07,3.7001,14.6554,Ithaca,9/18/06
0.58,375856.04,4160.07,3.7001,14.6554,Ithaca,9/18/06
0.62,375856.04,4160.07,3.7001,14.6554,Ithaca,9/18/06
0.57,375856.04,4160.07,3.7001,14.6554,Ithaca,9/18/06
0.54,375856.04,4160.07,3.7001,14.6554,Ithaca,9/18/06
1.9,126119.05,1131.69,3.6758,15.0206,Ithaca,6/14/06
1.95,126119.05,1131.69,3.6758,15.0206,Ithaca,6/14/06
1.98,126119.05,1131.69,3.6758,15.0206,Ithaca,6/14/06
1.87,126119.05,1131.69,3.6758,15.0206,Ithaca,6/14/06
1.87,126119.05,1131.69,3.6758,15.0206,Ithaca,6/14/06
1.86,126119.05,1131.69,3.6758,15.0206,Ithaca,6/14/06
1.84,126119.05,1131.69,3.6758,15.0206,Ithaca,6/14/06
1.84,141473.19,1404.11,4.6814,16.0745,Ithaca,7/25/06
1.75,141473.19,1404.11,4.6814,16.0745,Ithaca,7/25/06
1.69,141473.19,1404.11,4.6814,16.0745,Ithaca,7/25/06
1.82,141473.19,1404.11,4.6814,16.0745,Ithaca,7/25/06
1.77,141473.19,1404.11,4.6814,16.0745,Ithaca,7/25/06
1.59,141473.19,1404.11,4.6814,16.0745,Ithaca,7/25/06
1.55,141473.19,1404.11,4.6814,16.0745,Ithaca,7/25/06
0.64,157966.28,1655.03,5.5204,16.8397,Ithaca,9/12/06
0.61,157966.28,1655.03,5.5204,16.8397,Ithaca,9/12/06
0.62,157966.28,1655.03,5.5204,16.8397,Ithaca,9/12/06
0.6,157966.28,1655.03,5.5204,16.8397,Ithaca,9/12/06
0.63,157966.28,1655.03,5.5204,16.8397,Ithaca,9/12/06
0.6,157966.28,1655.03,5.5204,16.8397,Ithaca,9/12/06
0.57,157966.28,1655.03,5.5204,16.8397,Ithaca,9/12/06
2.17,30052.98,391.91,10.6931,22.7848,Ithaca,7/20/06
2.09,30052.98,391.91,10.6931,22.7848,Ithaca,7/20/06
2.03,30052.98,391.91,10.6931,22.7848,Ithaca,7/20/06
2.02,30052.98,391.91,10.6931,22.7848,Ithaca,7/20/06
1.98,30052.98,391.91,10.6931,22.7848,Ithaca,7/20/06
1.92,30052.98,391.91,10.6931,22.7848,Ithaca,7/20/06
1.92,30052.98,391.91,10.6931,22.7848,Ithaca,7/20/06
2.34,339258.45,3601.8,3.0028,13.9427,Ithaca,6/15/07
2.26,339258.45,3601.8,3.0028,13.9427,Ithaca,6/15/07
2.29,339258.45,3601.8,3.0028,13.9427,Ithaca,6/15/07
2.34,339258.45,3601.8,3.0028,13.9427,Ithaca,6/15/07
2.27,339258.45,3601.8,3.0028,13.9427,Ithaca,6/15/07
2.26,339258.45,3601.8,3.0028,13.9427,Ithaca,6/15/07
2.06,339258.45,3601.8,3.0028,13.9427,Ithaca,6/15/07
2.14,339258.45,3601.8,3.0028,13.9427,Ithaca,6/15/07
2.1,339258.45,3601.8,3.0028,13.9427,Ithaca,6/15/07
2.27,339258.45,3601.8,3.0028,13.9427,Ithaca,6/15/07
2.13,339258.45,3601.8,3.0028,13.9427,Ithaca,6/15/07
2.1,339258.45,3601.8,3.0028,13.9427,Ithaca,6/15/07
2.08,339258.45,3601.8,3.0028,13.9427,Ithaca,6/15/07
1.95,339258.45,3601.8,3.0028,13.9427,Ithaca,6/15/07
1.87,339258.45,3601.8,3.0028,13.9427,Ithaca,6/15/07
1.87,339258.45,3601.8,3.0028,13.9427,Ithaca,6/15/07
1.68,339258.45,3601.8,3.0028,13.9427,Ithaca,6/15/07
2.22,339258.45,3601.8,3.0028,13.9427,Ithaca,6/15/07
2.25,339258.45,3601.8,3.0028,13.9427,Ithaca,6/15/07
2.11,339258.45,3601.8,3.0028,13.9427,Ithaca,6/15/07
2.25,339258.45,3601.8,3.0028,13.9427,Ithaca,6/15/07
2.06,339258.45,3601.8,3.0028,13.9427,Ithaca,6/15/07
2.11,339258.45,3601.8,3.0028,13.9427,Ithaca,6/15/07
1.7,356613.76,3768.4,3.3664,14.3897,Ithaca,7/30/07
1.71,356613.76,3768.4,3.3664,14.3897,Ithaca,7/30/07
1.65,356613.76,3768.4,3.3664,14.3897,Ithaca,7/30/07
1.64,356613.76,3768.4,3.3664,14.3897,Ithaca,7/30/07
1.73,356613.76,3768.4,3.3664,14.3897,Ithaca,7/30/07
1.59,356613.76,3768.4,3.3664,14.3897,Ithaca,7/30/07
1.72,356613.76,3768.4,3.3664,14.3897,Ithaca,7/30/07
1.7,356613.76,3768.4,3.3664,14.3897,Ithaca,7/30/07
1.7,356613.76,3768.4,3.3664,14.3897,Ithaca,7/30/07
1.64,356613.76,3768.4,3.3664,14.3897,Ithaca,7/30/07
1.66,356613.76,3768.4,3.3664,14.3897,Ithaca,7/30/07
1.62,356613.76,3768.4,3.3664,14.3897,Ithaca,7/30/07
1.58,356613.76,3768.4,3.3664,14.3897,Ithaca,7/30/07
1.59,356613.76,3768.4,3.3664,14.3897,Ithaca,7/30/07
1.56,356613.76,3768.4,3.3664,14.3897,Ithaca,7/30/07
1.54,356613.76,3768.4,3.3664,14.3897,Ithaca,7/30/07
1.44,356613.76,3768.4,3.3664,14.3897,Ithaca,7/30/07
1.68,356613.76,3768.4,3.3664,14.3897,Ithaca,7/30/07
1.69,356613.76,3768.4,3.3664,14.3897,Ithaca,7/30/07
1.66,356613.76,3768.4,3.3664,14.3897,Ithaca,7/30/07
1.73,356613.76,3768.4,3.3664,14.3897,Ithaca,7/30/07
1.62,356613.76,3768.4,3.3664,14.3897,Ithaca,7/30/07
1.57,356613.76,3768.4,3.3664,14.3897,Ithaca,7/30/07
1.26,372221.96,3905.39,3.7276,14.8,Ithaca,9/12/07
1.23,372221.96,3905.39,3.7276,14.8,Ithaca,9/12/07
1.22,372221.96,3905.39,3.7276,14.8,Ithaca,9/12/07
1.14,372221.96,3905.39,3.7276,14.8,Ithaca,9/12/07
1.23,372221.96,3905.39,3.7276,14.8,Ithaca,9/12/07
1.14,372221.96,3905.39,3.7276,14.8,Ithaca,9/12/07
1.26,372221.96,3905.39,3.7276,14.8,Ithaca,9/12/07
1.14,372221.96,3905.39,3.7276,14.8,Ithaca,9/12/07
1.27,372221.96,3905.39,3.7276,14.8,Ithaca,9/12/07
1.17,372221.96,3905.39,3.7276,14.8,Ithaca,9/12/07
1.16,372221.96,3905.39,3.7276,14.8,Ithaca,9/12/07
1.07,372221.96,3905.39,3.7276,14.8,Ithaca,9/12/07
1.09,372221.96,3905.39,3.7276,14.8,Ithaca,9/12/07
1.08,372221.96,3905.39,3.7276,14.8,Ithaca,9/12/07
1.11,372221.96,3905.39,3.7276,14.8,Ithaca,9/12/07
1.05,372221.96,3905.39,3.7276,14.8,Ithaca,9/12/07
0.91,372221.96,3905.39,3.7276,14.8,Ithaca,9/12/07
1.3,372221.96,3905.39,3.7276,14.8,Ithaca,9/12/07
1.24,372221.96,3905.39,3.7276,14.8,Ithaca,9/12/07
1.3,372221.96,3905.39,3.7276,14.8,Ithaca,9/12/07
1.28,372221.96,3905.39,3.7276,14.8,Ithaca,9/12/07
1.18,372221.96,3905.39,3.7276,14.8,Ithaca,9/12/07
1.08,372221.96,3905.39,3.7276,14.8,Ithaca,9/12/07
2.9,233210.09,2291.76,3.26,14.3162,Ithaca,6/11/07
2.85,233210.09,2291.76,3.26,14.3162,Ithaca,6/11/07
2.72,233210.09,2291.76,3.26,14.3162,Ithaca,6/11/07
2.88,233210.09,2291.76,3.26,14.3162,Ithaca,6/11/07
2.77,233210.09,2291.76,3.26,14.3162,Ithaca,6/11/07
2.67,233210.09,2291.76,3.26,14.3162,Ithaca,6/11/07
2.7,233210.09,2291.76,3.26,14.3162,Ithaca,6/11/07
2.62,233210.09,2291.76,3.26,14.3162,Ithaca,6/11/07
2.57,233210.09,2291.76,3.26,14.3162,Ithaca,6/11/07
2.69,233210.09,2291.76,3.26,14.3162,Ithaca,6/11/07
2.68,233210.09,2291.76,3.26,14.3162,Ithaca,6/11/07
2.78,233210.09,2291.76,3.26,14.3162,Ithaca,6/11/07
2.82,233210.09,2291.76,3.26,14.3162,Ithaca,6/11/07
2.77,233210.09,2291.76,3.26,14.3162,Ithaca,6/11/07
2.66,233210.09,2291.76,3.26,14.3162,Ithaca,6/11/07
2.61,233210.09,2291.76,3.26,14.3162,Ithaca,6/11/07
2.52,233210.09,2291.76,3.26,14.3162,Ithaca,6/11/07
2.35,233210.09,2291.76,3.26,14.3162,Ithaca,6/11/07
2.73,233210.09,2291.76,3.26,14.3162,Ithaca,6/11/07
2.8,233210.09,2291.76,3.26,14.3162,Ithaca,6/11/07
2.7,233210.09,2291.76,3.26,14.3162,Ithaca,6/11/07
2.87,233210.09,2291.76,3.26,14.3162,Ithaca,6/11/07
2.81,233210.09,2291.76,3.26,14.3162,Ithaca,6/11/07
2.69,233210.09,2291.76,3.26,14.3162,Ithaca,6/11/07
2.64,233210.09,2291.76,3.26,14.3162,Ithaca,6/11/07
2.7,233210.09,2291.76,3.26,14.3162,Ithaca,6/11/07
2.84,233210.09,2291.76,3.26,14.3162,Ithaca,6/11/07
2.66,233210.09,2291.76,3.26,14.3162,Ithaca,6/11/07
2.72,233210.09,2291.76,3.26,14.3162,Ithaca,6/11/07
2.6,233210.09,2291.76,3.26,14.3162,Ithaca,6/11/07
2.72,233210.09,2291.76,3.26,14.3162,Ithaca,6/11/07
1.74,245786.57,2382.68,3.6145,14.7802,Ithaca,7/13/07
1.65,245786.57,2382.68,3.6145,14.7802,Ithaca,7/13/07
1.61,245786.57,2382.68,3.6145,14.7802,Ithaca,7/13/07
1.57,245786.57,2382.68,3.6145,14.7802,Ithaca,7/13/07
1.64,245786.57,2382.68,3.6145,14.7802,Ithaca,7/13/07
1.57,245786.57,2382.68,3.6145,14.7802,Ithaca,7/13/07
1.62,245786.57,2382.68,3.6145,14.7802,Ithaca,7/13/07
1.69,245786.57,2382.68,3.6145,14.7802,Ithaca,7/13/07
1.62,245786.57,2382.68,3.6145,14.7802,Ithaca,7/13/07
1.57,245786.57,2382.68,3.6145,14.7802,Ithaca,7/13/07
1.56,245786.57,2382.68,3.6145,14.7802,Ithaca,7/13/07
1.51,245786.57,2382.68,3.6145,14.7802,Ithaca,7/13/07
1.55,245786.57,2382.68,3.6145,14.7802,Ithaca,7/13/07
1.55,245786.57,2382.68,3.6145,14.7802,Ithaca,7/13/07
1.5,245786.57,2382.68,3.6145,14.7802,Ithaca,7/13/07
1.54,245786.57,2382.68,3.6145,14.7802,Ithaca,7/13/07
1.55,245786.57,2382.68,3.6145,14.7802,Ithaca,7/13/07
1.52,245786.57,2382.68,3.6145,14.7802,Ithaca,7/13/07
1.33,245786.57,2382.68,3.6145,14.7802,Ithaca,7/13/07
1.66,245786.57,2382.68,3.6145,14.7802,Ithaca,7/13/07
1.68,245786.57,2382.68,3.6145,14.7802,Ithaca,7/13/07
1.66,245786.57,2382.68,3.6145,14.7802,Ithaca,7/13/07
1.63,245786.57,2382.68,3.6145,14.7802,Ithaca,7/13/07
1.64,245786.57,2382.68,3.6145,14.7802,Ithaca,7/13/07
1.54,245786.57,2382.68,3.6145,14.7802,Ithaca,7/13/07
1.68,245786.57,2382.68,3.6145,14.7802,Ithaca,7/13/07
1.57,245786.57,2382.68,3.6145,14.7802,Ithaca,7/13/07
1.66,245786.57,2382.68,3.6145,14.7802,Ithaca,7/13/07
1.52,245786.57,2382.68,3.6145,14.7802,Ithaca,7/13/07
1.63,245786.57,2382.68,3.6145,14.7802,Ithaca,7/13/07
1.46,245786.57,2382.68,3.6145,14.7802,Ithaca,7/13/07
1.58,263141.83,2535.61,4.1548,15.396,Ithaca,8/29/07
1.57,263141.83,2535.61,4.1548,15.396,Ithaca,8/29/07
1.49,263141.83,2535.61,4.1548,15.396,Ithaca,8/29/07
1.52,263141.83,2535.61,4.1548,15.396,Ithaca,8/29/07
1.48,263141.83,2535.61,4.1548,15.396,Ithaca,8/29/07
1.48,263141.83,2535.61,4.1548,15.396,Ithaca,8/29/07
1.54,263141.83,2535.61,4.1548,15.396,Ithaca,8/29/07
1.5,263141.83,2535.61,4.1548,15.396,Ithaca,8/29/07
1.48,263141.83,2535.61,4.1548,15.396,Ithaca,8/29/07
1.45,263141.83,2535.61,4.1548,15.396,Ithaca,8/29/07
1.55,263141.83,2535.61,4.1548,15.396,Ithaca,8/29/07
1.43,263141.83,2535.61,4.1548,15.396,Ithaca,8/29/07
1.39,263141.83,2535.61,4.1548,15.396,Ithaca,8/29/07
1.48,263141.83,2535.61,4.1548,15.396,Ithaca,8/29/07
1.48,263141.83,2535.61,4.1548,15.396,Ithaca,8/29/07
1.43,263141.83,2535.61,4.1548,15.396,Ithaca,8/29/07
1.43,263141.83,2535.61,4.1548,15.396,Ithaca,8/29/07
1.47,263141.83,2535.61,4.1548,15.396,Ithaca,8/29/07
1.33,263141.83,2535.61,4.1548,15.396,Ithaca,8/29/07
1.58,263141.83,2535.61,4.1548,15.396,Ithaca,8/29/07
1.62,263141.83,2535.61,4.1548,15.396,Ithaca,8/29/07
1.47,263141.83,2535.61,4.1548,15.396,Ithaca,8/29/07
1.58,263141.83,2535.61,4.1548,15.396,Ithaca,8/29/07
1.57,263141.83,2535.61,4.1548,15.396,Ithaca,8/29/07
1.49,263141.83,2535.61,4.1548,15.396,Ithaca,8/29/07
1.46,263141.83,2535.61,4.1548,15.396,Ithaca,8/29/07
1.37,263141.83,2535.61,4.1548,15.396,Ithaca,8/29/07
1.47,263141.83,2535.61,4.1548,15.396,Ithaca,8/29/07
1.46,263141.83,2535.61,4.1548,15.396,Ithaca,8/29/07
1.46,263141.83,2535.61,4.1548,15.396,Ithaca,8/29/07
1.42,263141.83,2535.61,4.1548,15.396,Ithaca,8/29/07
2.85,125849.28,1323.72,3.1348,14.0367,Ithaca,6/7/07
2.6,125849.28,1323.72,3.1348,14.0367,Ithaca,6/7/07
2.74,125849.28,1323.72,3.1348,14.0367,Ithaca,6/7/07
2.74,125849.28,1323.72,3.1348,14.0367,Ithaca,6/7/07
2.67,125849.28,1323.72,3.1348,14.0367,Ithaca,6/7/07
2.85,125849.28,1323.72,3.1348,14.0367,Ithaca,6/7/07
2.43,125849.28,1323.72,3.1348,14.0367,Ithaca,6/7/07
2.7,125849.28,1323.72,3.1348,14.0367,Ithaca,6/7/07
2.63,125849.28,1323.72,3.1348,14.0367,Ithaca,6/7/07
2.69,125849.28,1323.72,3.1348,14.0367,Ithaca,6/7/07
2.68,125849.28,1323.72,3.1348,14.0367,Ithaca,6/7/07
2.43,125849.28,1323.72,3.1348,14.0367,Ithaca,6/7/07
2.58,125849.28,1323.72,3.1348,14.0367,Ithaca,6/7/07
2.63,125849.28,1323.72,3.1348,14.0367,Ithaca,6/7/07
2.67,125849.28,1323.72,3.1348,14.0367,Ithaca,6/7/07
2.67,125849.28,1323.72,3.1348,14.0367,Ithaca,6/7/07
2.54,125849.28,1323.72,3.1348,14.0367,Ithaca,6/7/07
2.43,125849.28,1323.72,3.1348,14.0367,Ithaca,6/7/07
2.62,125849.28,1323.72,3.1348,14.0367,Ithaca,6/7/07
2.87,125849.28,1323.72,3.1348,14.0367,Ithaca,6/7/07
2.6,125849.28,1323.72,3.1348,14.0367,Ithaca,6/7/07
2.73,125849.28,1323.72,3.1348,14.0367,Ithaca,6/7/07
2.7,125849.28,1323.72,3.1348,14.0367,Ithaca,6/7/07
2.55,125849.28,1323.72,3.1348,14.0367,Ithaca,6/7/07
1.98,139648.78,1419.11,3.8311,14.9779,Ithaca,7/12/07
2.16,139648.78,1419.11,3.8311,14.9779,Ithaca,7/12/07
2.04,139648.78,1419.11,3.8311,14.9779,Ithaca,7/12/07
2.01,139648.78,1419.11,3.8311,14.9779,Ithaca,7/12/07
2.0,139648.78,1419.11,3.8311,14.9779,Ithaca,7/12/07
1.87,139648.78,1419.11,3.8311,14.9779,Ithaca,7/12/07
2.1,139648.78,1419.11,3.8311,14.9779,Ithaca,7/12/07
1.92,139648.78,1419.11,3.8311,14.9779,Ithaca,7/12/07
2.02,139648.78,1419.11,3.8311,14.9779,Ithaca,7/12/07
1.88,139648.78,1419.11,3.8311,14.9779,Ithaca,7/12/07
1.85,139648.78,1419.11,3.8311,14.9779,Ithaca,7/12/07
1.99,139648.78,1419.11,3.8311,14.9779,Ithaca,7/12/07
1.81,139648.78,1419.11,3.8311,14.9779,Ithaca,7/12/07
1.8,139648.78,1419.11,3.8311,14.9779,Ithaca,7/12/07
1.82,139648.78,1419.11,3.8311,14.9779,Ithaca,7/12/07
1.79,139648.78,1419.11,3.8311,14.9779,Ithaca,7/12/07
1.8,139648.78,1419.11,3.8311,14.9779,Ithaca,7/12/07
1.94,139648.78,1419.11,3.8311,14.9779,Ithaca,7/12/07
1.68,139648.78,1419.11,3.8311,14.9779,Ithaca,7/12/07
2.02,139648.78,1419.11,3.8311,14.9779,Ithaca,7/12/07
1.98,139648.78,1419.11,3.8311,14.9779,Ithaca,7/12/07
1.98,139648.78,1419.11,3.8311,14.9779,Ithaca,7/12/07
1.98,139648.78,1419.11,3.8311,14.9779,Ithaca,7/12/07
2.01,139648.78,1419.11,3.8311,14.9779,Ithaca,7/12/07
2.08,155318.05,1554.58,4.627,15.8895,Ithaca,8/23/07
2.07,155318.05,1554.58,4.627,15.8895,Ithaca,8/23/07
2.03,155318.05,1554.58,4.627,15.8895,Ithaca,8/23/07
2.08,155318.05,1554.58,4.627,15.8895,Ithaca,8/23/07
2.05,155318.05,1554.58,4.627,15.8895,Ithaca,8/23/07
1.95,155318.05,1554.58,4.627,15.8895,Ithaca,8/23/07
2.14,155318.05,1554.58,4.627,15.8895,Ithaca,8/23/07
1.99,155318.05,1554.58,4.627,15.8895,Ithaca,8/23/07
1.97,155318.05,1554.58,4.627,15.8895,Ithaca,8/23/07
1.98,155318.05,1554.58,4.627,15.8895,Ithaca,8/23/07
2.01,155318.05,1554.58,4.627,15.8895,Ithaca,8/23/07
2.04,155318.05,1554.58,4.627,15.8895,Ithaca,8/23/07
2.01,155318.05,1554.58,4.627,15.8895,Ithaca,8/23/07
1.95,155318.05,1554.58,4.627,15.8895,Ithaca,8/23/07
1.88,155318.05,1554.58,4.627,15.8895,Ithaca,8/23/07
1.9,155318.05,1554.58,4.627,15.8895,Ithaca,8/23/07
1.98,155318.05,1554.58,4.627,15.8895,Ithaca,8/23/07
